Variant,Country,2020-04-27,2020-05-04,2020-05-11,2020-05-18,2020-05-25,2020-06-01,2020-06-08,2020-06-15,2020-06-22,2020-06-29,2020-07-06,2020-07-13,2020-07-20,2020-07-27,2020-08-03,2020-08-10,2020-08-17,2020-08-24,2020-08-31,2020-09-07,2020-09-14,2020-09-21,2020-09-28,2020-10-05,2020-10-12,2020-10-19,2020-10-26,2020-11-02,2020-11-09,2020-11-16,2020-11-23,2020-11-30,2020-12-07,2020-12-14,2020-12-21,2020-12-28,2021-01-04,2021-01-11,2021-01-18,2021-01-25,2021-02-01,2021-02-08,2021-02-15,2021-02-22,2021-03-01,2021-03-08,2021-03-15,2021-03-22,2021-03-29,2021-04-05,2021-04-12,2021-04-19,2021-04-26,2021-05-03,2021-05-10,2021-05-17,2021-05-24,2021-05-31,2021-06-07,2021-06-14,2021-06-21,2021-06-28,2021-07-05,2021-07-12,2021-07-19,2021-07-26,2021-08-02,2021-08-09,2021-08-16,2021-08-23,2021-08-30,2021-09-06,2021-09-13,2021-09-20,2021-09-27,2021-10-04,2021-10-11,2021-10-18,2021-10-25,2021-11-01,2021-11-08
S.Q677,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,1,1,2,0,0,0,1,7,4,0,1,1,0,5,0,0,0,1,0,0,0,0,0
S.Q677,Papua New Guinea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Q677,Ecuador,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,1,1,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
S.Q677,Bahrain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0
S.Q677,Latvia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,4,0,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Q677,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,2,1,0,0,0,0,1,2,0,0,0,0,1,2,0,5,3,0,1,0,0,0,0,0,0
S.Q677,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0
S.Q677,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Q677,Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.Q677,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S.Q677,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
S.Q677,Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
S.Q677,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0
S.S477,Australia,1,0,3,4,12,4,30,44,221,454,953,1562,1756,1758,1187,858,715,442,282,176,138,48,31,59,27,13,13,6,1,2,0,1,0,1,0,0,0,0,2,0,1,2,1,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
S.S477,Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,France,0,0,0,0,0,0,0,1,0,0,3,5,0,20,22,40,40,42,196,225,208,80,100,102,121,362,341,232,216,155,98,121,97,137,105,101,246,324,319,497,172,167,336,176,269,113,166,89,77,32,66,25,24,14,16,17,8,4,11,8,3,6,3,5,5,5,2,2,4,5,5,3,3,6,0,0,1,10,0,0,0
S.S477,Colombia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Luxembourg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,2,4,3,10,14,131,142,78,80,85,86,243,185,118,47,52,43,33,54,34,58,27,15,16,9,9,8,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,USA,2,0,0,1,0,0,0,1,0,0,3,1,1,0,3,2,4,10,8,0,4,10,8,9,5,18,19,45,45,33,20,33,56,48,68,72,113,158,170,189,186,243,258,331,468,555,985,1337,1445,1712,1832,1553,1504,1213,975,644,388,278,247,163,117,112,90,89,41,99,112,103,109,92,84,70,71,55,57,63,45,43,18,4,0
S.S477,United Kingdom,16,20,16,1,0,4,0,0,0,1,1,0,0,1,5,16,80,104,111,108,105,156,182,207,240,323,232,332,393,160,78,72,141,115,77,55,59,30,18,26,12,6,6,6,10,17,5,7,4,1,2,4,3,3,2,2,1,4,4,8,6,14,4,8,22,39,54,47,39,51,42,43,38,43,37,50,72,99,73,21,0
S.S477,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,0,1,1,2,2,0,1,0,3,0,0,0,2,1,2,1,0,1,0,0,0,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1,3,1,10,21,5,4,1,0,2,0,0,0,0,0,0,0
S.S477,Canada,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,1,10,22,11,5,49,68,30,43,59,95,142,130,234,289,251,223,155,125,168,82,109,82,81,59,78,80,141,98,95,116,95,46,23,10,7,38,46,33,3,5,0,0,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0
S.S477,Argentina,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,3,1,4,0,1,0,0,0,0,0,0,0,0,0
S.S477,Sweden,0,0,0,0,1,1,0,0,4,2,1,0,1,2,0,4,1,0,2,0,2,1,0,3,4,7,6,22,18,11,15,5,17,31,23,31,32,122,96,195,312,238,183,134,71,80,54,20,21,22,7,17,3,1,1,3,1,0,0,0,0,0,0,1,4,3,7,41,12,19,12,19,3,6,5,3,9,3,0,0,0
S.S477,Denmark,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,24,23,130,47,117,137,75,72,219,65,216,208,180,245,335,347,583,548,391,429,449,486,340,209,161,73,38,39,35,21,7,3,0,2,0,3,2,0,0,0,1,0,0,0,0,0,5,7,2,2,6,9,15,5,8,1,0,14,14,7,5,0,0,3,0
S.S477,Mexico,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,0,2,0,2,5,3,0,0,1,2,0,1,4,4,5,6,9,2,3,4,5,5,2,5,7,7,9,5,11,7,14,5,1,11,8,3,5,3,3,6,2,1,3,1,2,4,1,0,0,0,0,0
S.S477,Russia,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,6,4,1,3,3,9,21,7,6,5,3,2,2,25,47,19,22,42,20,16,20,28,14,22,12,10,7,6,1,1,2,1,2,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
S.S477,South Africa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0
S.S477,Belgium,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,4,27,34,6,47,38,97,50,11,36,18,13,21,4,53,9,23,25,38,97,120,114,86,79,63,33,29,19,16,14,2,8,16,11,5,9,8,3,3,3,1,1,2,3,1,4,3,5,9,3,3,5,2,4,6,7,4,3,2,2,0,0
S.S477,India,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,5,1,1,2,1,5,1,0,1,1,11,7,8,6,10,1,6,8,0,1,4,6,6,8,2,2,4,4,0,4,2,3,5,6,2,5,1,5,2,6,3,1,2,6,5,3,2,5,4,1,2,10,8,6,3,14,5,0,0,0,0
S.S477,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,3,5,0,0,0,1,3,1,1,2,1,1,4,0,2,0,5,3,7,4,1,0,0,0,0,3,0,3,0,0,1,1,0,0,0,0,1,0,0,0,2,4,5,0,2,2,1,1,1,1,1,0,0,0,0,0,0
S.S477,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,2,2,3,9,5,5,6,18,22,18,26,8,22,33,54,37,24,25,50,130,271,321,321,301,257,351,284,198,119,77,66,32,25,21,19,44,45,63,36,40,20,6,16,7,11,14,24,36,57,85,121,161,129,97,88,82,70,49,49,39,6,0,0
S.S477,Indonesia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
S.S477,Switzerland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,31,22,42,2,14,40,57,131,104,153,400,376,138,209,197,193,442,383,485,494,494,445,291,219,111,105,62,38,27,9,3,7,12,5,14,6,8,7,6,1,1,2,5,3,2,3,1,1,4,3,6,7,9,11,18,7,11,10,6,9,9,34,0,0
S.S477,Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,2,0,0,1,1,1,4,2,1,6,0,0,4,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Slovenia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,44,37,31,32,59,74,4,29,112,8,10,49,38,55,30,10,16,30,4,5,25,15,14,5,8,6,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,14,44,75,47,29,41,39,68,29,37,28,23,0,0,0,0
S.S477,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,7,5,6,1,4,6,6,28,40,43,5,24,3,2,1,10,88,21,7,3,13,8,7,5,4,2,1,2,1,0,0,1,4,3,2,0,0,0,0,0,0,0,13,27,42,35,25,31,23,10,11,2,3,5,5,2,5,2,1,0,0,0
S.S477,South Korea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,3,2,8,25,25,33,15,42,42,52,21,14,31,11,13,19,22,18,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0
S.S477,Netherlands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,6,10,21,24,30,24,29,18,30,22,38,25,48,53,62,74,89,80,61,111,72,66,34,18,8,5,5,1,2,0,0,0,0,1,2,2,0,0,1,6,0,0,0,1,2,1,4,2,6,5,5,3,5,4,1,4,1,2,1,0,0
S.S477,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,2,0,5,3,5,32,19,10,8,11,2,15,46,23,15,17,19,21,2,18,59,71,74,29,52,13,3,7,2,3,6,5,4,3,3,1,0,0,0,0,2,2,0,2,4,6,5,1,1,0,1,2,1,3,0,0,2,0,0,0
S.S477,Singapore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,2,1,2,5,4,5,1,3,1,12,6,20,13,28,10,16,45,46,24,23,15,16,18,7,8,5,5,2,4,7,3,1,3,1,0,0,0,1,1,5,0,1,0,0,2,1,3,2,1,0,3,0,0,0,0,0,0,0,0
S.S477,Slovakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,2,1,19,0,0,6,0,3,0,1,0,11,0,1,0,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,2,4,3,0,1,0,1,1,1,0,0,0,0
S.S477,Finland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,9,11,18,7,7,6,0,0,3,14,9,1,2,3,22,17,71,21,24,24,17,16,20,19,5,12,5,2,0,3,0,4,0,0,0,0,0,1,1,0,0,1,2,0,3,0,1,1,8,3,1,1,0,0,0,0,0,0,0,0
S.S477,Greece,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2,4,0,0,4,0,5,0,1,0,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
S.S477,Estonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
S.S477,Norway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,17,5,9,4,7,11,2,0,3,0,0,1,1,4,9,14,19,14,31,20,8,1,6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
S.S477,Kenya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,New Zealand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,2,1,2,1,0,1,1,4,11,4,1,1,0,1,4,3,2,18,14,4,9,17,33,24,62,22,3,0,0,0,0,1,2,1,1,1,5,4,3,1,3,1,5,0,0,0,0
S.S477,Czech Republic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,2,11,3,0,4,1,3,2,2,1,0,1,2,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,12,10,12,0,3,5,0,2,0,0,0,0,0,0,0,0
S.S477,Thailand,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,3,3,3,0,2,0,2,1,6,5,4,4,3,4,4,0,0,0
S.S477,Hong Kong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Ghana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Bangladesh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,5,0,0,0,1,0,0,0,0,0,0
S.S477,Cambodia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Portugal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,1,0,0,0,1,29,4,33,113,5,18,4,58,2,1,15,7,0,0,0,9,2,1,0,6,24,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0
S.S477,Croatia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,5,1,2,4,6,1,7,5,2,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,8,3,13,8,18,17,41,47,64,43,16,11,7,1,0,0,0,0,0,0
S.S477,Bulgaria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,5,3,4,3,3,2,2,4,8,3,1,1,10,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,4,1,3,0,1,1,0,0,0,0,0,0,0,0
S.S477,United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Philippines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,2,2,1,1,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Kosovo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
S.S477,Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Peru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,5,3,3,1,0,0,1,0,1,2,0,0,1,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Israel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,4,5,5,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,0,0,3,1,1,0,0,0,0,0
S.S477,Botswana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
S.S477,Turkey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,1,7,16,5,11,1,0,2,0,0,0,2,5,0,0,0,0,4,6,0,0,0,2,0,3,62,0,2,1,0,3,0,1,1,0,2,2,0,5,0
S.S477,Nigeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Poland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,3,10,7,10,7,13,5,7,3,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,0,3,2,0,2,1,0,0,0,0
S.S477,Qatar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Maldives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
S.S477,Guadeloupe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Angola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Curacao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Aruba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S.S477,Lithuania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,5,9,3,0,13,11,19,24,21,4,13,12,8,10,13,40,9,1,3,0,0,1,0,0,1,0,1,0,0,3,2,1,1,4,3,1,3,0,0
